,lr = 0.1,lr = 0.01,lr = 0.001
80,0.9853427895981087,0.8553191489361702,0.6141843971631206
81,0.9853427895981087,0.8553191489361702,0.6141843971631206
82,0.9853427895981087,0.8553191489361702,0.6141843971631206
83,0.9853427895981087,0.8775413711583925,0.616548463356974
84,0.9853427895981087,0.8775413711583925,0.616548463356974
85,0.9853427895981087,0.8775413711583925,0.6198581560283688
86,0.9853427895981087,0.8775413711583925,0.6269503546099291
87,0.9853427895981087,0.8926713947990543,0.6283687943262412
88,0.9853427895981087,0.8926713947990543,0.6283687943262412
89,0.9853427895981087,0.8926713947990543,0.631678486997636
90,0.9853427895981087,0.8926713947990543,0.631678486997636
91,0.9853427895981087,0.8926713947990543,0.6373522458628842
92,0.9853427895981087,0.8926713947990543,0.6373522458628842
93,0.9853427895981087,0.8926713947990543,0.6430260047281324
94,0.9853427895981087,0.8926713947990543,0.6430260047281324
95,0.9853427895981087,0.8926713947990543,0.64822695035461
96,0.9853427895981087,0.8926713947990543,0.6453900709219859
97,0.9853427895981087,0.8926713947990543,0.6453900709219859
98,0.9853427895981087,0.8926713947990543,0.6453900709219859
99,0.9853427895981087,0.8926713947990543,0.6453900709219859
100,0.9853427895981087,0.8926713947990543,0.6520094562647755
101,0.9853427895981087,0.8926713947990543,0.6520094562647755
102,0.9853427895981087,0.8926713947990543,0.6520094562647755
103,0.9853427895981087,0.8926713947990543,0.6520094562647755
104,0.9853427895981087,0.8926713947990543,0.6520094562647755
105,0.9853427895981087,0.8926713947990543,0.6520094562647755
106,0.9853427895981087,0.8926713947990543,0.6520094562647755
107,0.9853427895981087,0.8973995271867612,0.6520094562647755
108,0.9853427895981087,0.8973995271867612,0.6520094562647755
109,0.9853427895981087,0.9120567375886525,0.6543735224586288
110,0.9853427895981087,0.9120567375886525,0.6543735224586288
111,0.9853427895981087,0.9120567375886525,0.6543735224586288
112,0.9853427895981087,0.9120567375886525,0.6581560283687943
113,0.9853427895981087,0.9120567375886525,0.6581560283687943
114,0.9853427895981087,0.9238770685579196,0.6605200945626477
115,0.9853427895981087,0.9238770685579196,0.6624113475177305
116,0.9853427895981087,0.9238770685579196,0.6624113475177305
117,0.9853427895981087,0.9238770685579196,0.6624113475177305
118,0.9853427895981087,0.9238770685579196,0.6624113475177305
119,0.9853427895981087,0.9238770685579196,0.6624113475177305
120,0.9853427895981087,0.9238770685579196,0.6657210401891253
121,0.9853427895981087,0.9238770685579196,0.6671394799054373
122,0.9853427895981087,0.9238770685579196,0.6671394799054373
123,0.9952718676122931,0.9347517730496454,0.6671394799054373
124,0.9952718676122931,0.9347517730496454,0.6699763593380614
125,0.9952718676122931,0.9347517730496454,0.6699763593380614
126,0.9952718676122931,0.9347517730496454,0.6699763593380614
127,0.9952718676122931,0.9347517730496454,0.6699763593380614
128,0.9952718676122931,0.9347517730496454,0.6699763593380614
129,0.9952718676122931,0.9347517730496454,0.6742316784869976
130,0.9952718676122931,0.9347517730496454,0.6742316784869976
131,0.9952718676122931,0.9347517730496454,0.6742316784869976
132,0.9952718676122931,0.9347517730496454,0.6742316784869976
133,0.9952718676122931,0.9347517730496454,0.6742316784869976
134,0.9952718676122931,0.9465721040189126,0.6742316784869976
135,0.9952718676122931,0.9465721040189126,0.6770685579196217
136,0.9952718676122931,0.9494089834515367,0.6789598108747045
137,0.9952718676122931,0.9494089834515367,0.6789598108747045
138,0.9952718676122931,0.9494089834515367,0.6789598108747045
139,0.9952718676122931,0.9494089834515367,0.6789598108747045
140,0.9952718676122931,0.9494089834515367,0.6789598108747045
141,0.9952718676122931,0.9621749408983451,0.68274231678487
142,0.9952718676122931,0.9621749408983451,0.68274231678487
143,0.9952718676122931,0.9621749408983451,0.68274231678487
144,0.9952718676122931,0.9621749408983451,0.6851063829787234
145,0.9952718676122931,0.9621749408983451,0.6851063829787234
146,0.9952718676122931,0.9621749408983451,0.6851063829787234
147,0.9952718676122931,0.9621749408983451,0.6851063829787234
148,0.9952718676122931,0.9621749408983451,0.6851063829787234
149,0.9952718676122931,0.9621749408983451,0.6851063829787234
150,0.9952718676122931,0.9621749408983451,0.6851063829787234
151,0.9952718676122931,0.9621749408983451,0.6851063829787234
152,0.9952718676122931,0.9621749408983451,0.6851063829787234
153,0.9952718676122931,0.9621749408983451,0.6851063829787234
154,0.9952718676122931,0.9621749408983451,0.6851063829787234
155,0.9952718676122931,0.9621749408983451,0.6851063829787234
156,0.9952718676122931,0.9621749408983451,0.6851063829787234
157,0.9952718676122931,0.9621749408983451,0.6851063829787234
158,0.9952718676122931,0.9621749408983451,0.6851063829787234
159,0.9952718676122931,0.9621749408983451,0.6851063829787234
160,0.9952718676122931,0.9621749408983451,0.6851063829787234
161,0.9952718676122931,0.9621749408983451,0.6860520094562648
162,0.9952718676122931,0.9621749408983451,0.6860520094562648
163,0.9952718676122931,0.9621749408983451,0.6860520094562648
164,0.9952718676122931,0.9621749408983451,0.6860520094562648
165,0.9952718676122931,0.9621749408983451,0.6860520094562648
166,0.9952718676122931,0.9621749408983451,0.6860520094562648
167,0.9952718676122931,0.9621749408983451,0.6860520094562648
168,0.9952718676122931,0.9621749408983451,0.6860520094562648
169,0.9952718676122931,0.9621749408983451,0.6860520094562648
170,0.9952718676122931,0.9621749408983451,0.6860520094562648
171,0.9952718676122931,0.9621749408983451,0.6860520094562648
172,0.9952718676122931,0.966903073286052,0.6884160756501182
173,0.9952718676122931,0.966903073286052,0.6884160756501182
174,0.9952718676122931,0.966903073286052,0.6884160756501182
175,0.9952718676122931,0.966903073286052,0.6884160756501182
176,0.9952718676122931,0.966903073286052,0.6884160756501182
177,0.9952718676122931,0.966903073286052,0.6884160756501182
178,0.9952718676122931,0.966903073286052,0.6884160756501182
179,0.9952718676122931,0.966903073286052,0.6898345153664303
180,0.9952718676122931,0.966903073286052,0.6898345153664303
181,0.9952718676122931,0.966903073286052,0.6898345153664303
182,0.9952718676122931,0.966903073286052,0.6898345153664303
183,0.9952718676122931,0.966903073286052,0.6898345153664303
184,0.9952718676122931,0.966903073286052,0.6898345153664303
185,0.9952718676122931,0.966903073286052,0.6898345153664303
186,0.9952718676122931,0.966903073286052,0.6898345153664303
187,0.9952718676122931,0.966903073286052,0.6898345153664303
188,0.9952718676122931,0.966903073286052,0.6898345153664303
189,0.9952718676122931,0.966903073286052,0.6898345153664303
190,0.9952718676122931,0.966903073286052,0.6898345153664303
191,0.9952718676122931,0.966903073286052,0.6898345153664303
192,0.9952718676122931,0.966903073286052,0.6898345153664303
193,0.9952718676122931,0.966903073286052,0.6898345153664303
194,0.9952718676122931,0.966903073286052,0.691725768321513
195,0.9952718676122931,0.966903073286052,0.691725768321513
196,0.9952718676122931,0.966903073286052,0.6988179669030733
197,0.9952718676122931,0.966903073286052,0.6988179669030733
198,0.9952718676122931,0.966903073286052,0.6988179669030733
199,0.9952718676122931,0.966903073286052,0.6988179669030733
200,0.9952718676122931,0.966903073286052,0.6988179669030733
201,0.9952718676122931,0.966903073286052,0.6988179669030733
202,0.9952718676122931,0.966903073286052,0.6988179669030733
203,0.9952718676122931,0.966903073286052,0.6988179669030733
204,0.9952718676122931,0.966903073286052,0.7011820330969267
205,0.9952718676122931,0.966903073286052,0.7011820330969267
206,0.9952718676122931,0.966903073286052,0.7011820330969267
207,0.9952718676122931,0.966903073286052,0.7044917257683215
208,0.9952718676122931,0.966903073286052,0.7044917257683215
209,0.9952718676122931,0.966903073286052,0.7106382978723405
210,0.9952718676122931,0.9697399527186761,0.7106382978723405
211,0.9952718676122931,0.9697399527186761,0.7106382978723405
212,0.9952718676122931,0.9697399527186761,0.7106382978723405
213,0.9952718676122931,0.9697399527186761,0.7106382978723405
214,0.9952718676122931,0.9697399527186761,0.7106382978723405
215,0.9952718676122931,0.9697399527186761,0.7106382978723405
216,0.9952718676122931,0.9697399527186761,0.7172576832151301
217,0.9952718676122931,0.9697399527186761,0.7172576832151301
218,0.9952718676122931,0.9697399527186761,0.7172576832151301
219,0.9952718676122931,0.9697399527186761,0.7172576832151301
220,0.9952718676122931,0.9697399527186761,0.7148936170212766
221,0.9952718676122931,0.9697399527186761,0.7148936170212766
222,0.9952718676122931,0.9697399527186761,0.7182033096926714
223,0.9952718676122931,0.9697399527186761,0.7182033096926714
224,0.9952718676122931,0.9697399527186761,0.7182033096926714
225,0.9952718676122931,0.9697399527186761,0.7191489361702128
226,0.9952718676122931,0.9697399527186761,0.7196217494089835
227,0.9952718676122931,0.9697399527186761,0.7196217494089835
228,0.9952718676122931,0.9697399527186761,0.7238770685579197
229,0.9952718676122931,0.9697399527186761,0.7276595744680852
230,0.9952718676122931,0.9697399527186761,0.7276595744680852
231,0.9952718676122931,0.9777777777777777,0.7276595744680852
232,0.9952718676122931,0.9777777777777777,0.7295508274231679
233,0.9952718676122931,0.9777777777777777,0.7309692671394799
234,0.9952718676122931,0.9777777777777777,0.7309692671394799
235,0.9952718676122931,0.9777777777777777,0.7309692671394799
236,0.9952718676122931,0.9777777777777777,0.7347517730496453
237,0.9952718676122931,0.9777777777777777,0.7347517730496453
238,0.9952718676122931,0.9777777777777777,0.7347517730496453
239,0.9952718676122931,0.9777777777777777,0.7347517730496453
240,0.9952718676122931,0.9777777777777777,0.7347517730496453
241,0.9952718676122931,0.9777777777777777,0.7361702127659574
242,0.9952718676122931,0.9777777777777777,0.7361702127659574
243,0.9952718676122931,0.9777777777777777,0.7361702127659574
244,0.9952718676122931,0.9777777777777777,0.7361702127659574
245,0.9952718676122931,0.9810874704491725,0.7361702127659574
246,0.9952718676122931,0.9810874704491725,0.7385342789598108
247,0.9952718676122931,0.9810874704491725,0.7385342789598108
248,0.9952718676122931,0.9810874704491725,0.7423167848699763
249,0.9952718676122931,0.9810874704491725,0.7423167848699763
250,0.9952718676122931,0.9791962174940898,0.7465721040189125
251,0.9952718676122931,0.9791962174940898,0.7465721040189125
252,0.9952718676122931,0.9791962174940898,0.7465721040189125
253,0.9952718676122931,0.9791962174940898,0.7470449172576832
254,0.9952718676122931,0.9791962174940898,0.7470449172576832
255,0.9952718676122931,0.9791962174940898,0.7470449172576832
256,0.9952718676122931,0.9791962174940898,0.75177304964539
257,0.9952718676122931,0.9791962174940898,0.7546099290780142
258,0.9952718676122931,0.9791962174940898,0.7546099290780142
259,0.9952718676122931,0.9791962174940898,0.7546099290780142
260,0.9952718676122931,0.9791962174940898,0.7574468085106383
261,0.9952718676122931,0.9791962174940898,0.7574468085106383
262,0.9952718676122931,0.9791962174940898,0.7574468085106383
263,0.9952718676122931,0.9791962174940898,0.7574468085106383
264,0.9952718676122931,0.9791962174940898,0.7574468085106383
265,0.9952718676122931,0.9791962174940898,0.7574468085106383
266,0.9952718676122931,0.9791962174940898,0.7602836879432624
267,0.9952718676122931,0.9791962174940898,0.7602836879432624
268,0.9952718676122931,0.9791962174940898,0.7645390070921986
269,0.9952718676122931,0.9791962174940898,0.7645390070921986
270,0.9952718676122931,0.9791962174940898,0.7683215130023641
271,0.9952718676122931,0.9791962174940898,0.7730496453900709
272,0.9952718676122931,0.9791962174940898,0.7815602836879433
273,0.9952718676122931,0.9791962174940898,0.7815602836879433
274,0.9952718676122931,0.9791962174940898,0.7796690307328605
275,0.9952718676122931,0.9791962174940898,0.7796690307328605
276,0.9952718676122931,0.9791962174940898,0.7867612293144208
277,0.9952718676122931,0.9791962174940898,0.7867612293144208
278,0.9952718676122931,0.9791962174940898,0.7867612293144208
279,0.9952718676122931,0.9791962174940898,0.789598108747045
280,0.9952718676122931,0.9791962174940898,0.789598108747045
281,0.9952718676122931,0.9791962174940898,0.789598108747045
282,0.9952718676122931,0.9791962174940898,0.7962174940898346
283,0.9952718676122931,0.9791962174940898,0.7962174940898346
284,0.9952718676122931,0.9791962174940898,0.7966903073286052
285,0.9952718676122931,0.9791962174940898,0.7966903073286052
286,0.9952718676122931,0.9791962174940898,0.7966903073286052
287,0.9952718676122931,0.9791962174940898,0.7966903073286052
288,0.9952718676122931,0.9791962174940898,0.8004728132387707
289,0.9952718676122931,0.9791962174940898,0.8004728132387707
290,0.9952718676122931,0.9791962174940898,0.8004728132387707
291,0.9531914893617022,0.9791962174940898,0.8004728132387707
292,0.9531914893617022,0.9791962174940898,0.8004728132387707
293,0.9531914893617022,0.9791962174940898,0.8004728132387707
294,0.9962174940898345,0.9791962174940898,0.8047281323877069
295,0.9962174940898345,0.9791962174940898,0.8047281323877069
296,0.9962174940898345,0.9791962174940898,0.8047281323877069
297,0.9962174940898345,0.9791962174940898,0.8047281323877069
298,0.9962174940898345,0.9791962174940898,0.8047281323877069
299,0.9962174940898345,0.9791962174940898,0.8047281323877069
300,0.9962174940898345,0.9791962174940898,0.8047281323877069
301,0.9962174940898345,0.9791962174940898,0.8042553191489362
302,0.9962174940898345,0.9791962174940898,0.8042553191489362
303,0.9962174940898345,0.9791962174940898,0.8042553191489362
304,0.9962174940898345,0.9791962174940898,0.8042553191489362
305,0.9962174940898345,0.9791962174940898,0.8066193853427897
306,0.9962174940898345,0.9791962174940898,0.8066193853427897
307,0.9962174940898345,0.9791962174940898,0.8066193853427897
308,0.9962174940898345,0.9791962174940898,0.8066193853427897
309,0.9962174940898345,0.9791962174940898,0.8066193853427897
310,0.9962174940898345,0.9791962174940898,0.8066193853427897
311,0.9962174940898345,0.9791962174940898,0.8066193853427897
312,0.9962174940898345,0.9791962174940898,0.8066193853427897
313,0.9962174940898345,0.9791962174940898,0.8066193853427897
314,0.9234042553191489,0.9791962174940898,0.8066193853427897
315,0.9234042553191489,0.9791962174940898,0.8066193853427897
316,0.9234042553191489,0.9791962174940898,0.8066193853427897
317,0.9234042553191489,0.9791962174940898,0.8066193853427897
318,0.9234042553191489,0.9791962174940898,0.8066193853427897
319,0.9234042553191489,0.9791962174940898,0.808983451536643
320,0.9234042553191489,0.9791962174940898,0.808983451536643
321,0.983451536643026,0.9773049645390071,0.808983451536643
322,0.983451536643026,0.9773049645390071,0.8099290780141843
323,0.983451536643026,0.9773049645390071,0.8122931442080378
324,0.983451536643026,0.9773049645390071,0.8127659574468085
325,0.983451536643026,0.9773049645390071,0.8127659574468085
326,0.983451536643026,0.9773049645390071,0.8127659574468085
327,0.983451536643026,0.9773049645390071,0.8170212765957446
328,0.983451536643026,0.9773049645390071,0.8170212765957446
329,0.983451536643026,0.9773049645390071,0.8174940898345153
330,0.983451536643026,0.9773049645390071,0.8174940898345153
331,0.983451536643026,0.9773049645390071,0.8174940898345153
332,0.983451536643026,0.9773049645390071,0.8174940898345153
333,0.983451536643026,0.9773049645390071,0.8174940898345153
334,0.983451536643026,0.9773049645390071,0.8174940898345153
335,0.983451536643026,0.9773049645390071,0.8174940898345153
336,0.983451536643026,0.9773049645390071,0.8231678486997636
337,0.983451536643026,0.9773049645390071,0.8231678486997636
338,0.983451536643026,0.9773049645390071,0.825531914893617
339,0.983451536643026,0.9773049645390071,0.8302600472813239
340,0.983451536643026,0.9773049645390071,0.8302600472813239
341,0.983451536643026,0.9773049645390071,0.8302600472813239
342,0.983451536643026,0.9773049645390071,0.8302600472813239
343,0.983451536643026,0.9773049645390071,0.8302600472813239
344,0.983451536643026,0.9773049645390071,0.8302600472813239
345,0.983451536643026,0.9773049645390071,0.8302600472813239
346,0.983451536643026,0.9773049645390071,0.8302600472813239
347,0.983451536643026,0.9773049645390071,0.8302600472813239
348,0.983451536643026,0.9773049645390071,0.8302600472813239
349,0.983451536643026,0.9773049645390071,0.8302600472813239
350,0.983451536643026,0.9773049645390071,0.8302600472813239
351,0.983451536643026,0.9773049645390071,0.8302600472813239
352,0.983451536643026,0.9773049645390071,0.8302600472813239
353,0.983451536643026,0.9773049645390071,0.8302600472813239
354,0.983451536643026,0.9773049645390071,0.8302600472813239
355,0.983451536643026,0.9773049645390071,0.8302600472813239
356,0.983451536643026,0.9773049645390071,0.8302600472813239
357,0.983451536643026,0.9773049645390071,0.8302600472813239
358,0.983451536643026,0.9773049645390071,0.8302600472813239
359,0.983451536643026,0.9773049645390071,0.8307328605200945
360,0.983451536643026,0.9773049645390071,0.8307328605200945
361,0.983451536643026,0.9773049645390071,0.8307328605200945
362,0.983451536643026,0.9773049645390071,0.8326241134751773
363,0.983451536643026,0.9773049645390071,0.8326241134751773
364,0.983451536643026,0.9773049645390071,0.8326241134751773
365,0.983451536643026,0.9773049645390071,0.8326241134751773
366,0.983451536643026,0.9773049645390071,0.8326241134751773
367,0.983451536643026,0.9773049645390071,0.8326241134751773
368,0.983451536643026,0.9773049645390071,0.8326241134751773
369,0.983451536643026,0.9773049645390071,0.8326241134751773
370,0.983451536643026,0.9773049645390071,0.8326241134751773
371,0.983451536643026,0.9773049645390071,0.8326241134751773
372,0.983451536643026,0.9773049645390071,0.8326241134751773
373,0.983451536643026,0.9773049645390071,0.8326241134751773
374,0.983451536643026,0.9773049645390071,0.8326241134751773
375,0.983451536643026,0.9773049645390071,0.8326241134751773
376,0.983451536643026,0.9773049645390071,0.8326241134751773
377,0.983451536643026,0.9773049645390071,0.8326241134751773
378,0.983451536643026,0.9773049645390071,0.8354609929078014
379,0.983451536643026,0.9773049645390071,0.8354609929078014
380,0.983451536643026,0.9773049645390071,0.8354609929078014
381,0.983451536643026,0.9773049645390071,0.8354609929078014
382,0.983451536643026,0.9773049645390071,0.8354609929078014
383,0.983451536643026,0.9773049645390071,0.8411347517730496
384,0.983451536643026,0.9773049645390071,0.8411347517730496
385,0.983451536643026,0.9773049645390071,0.8458628841607565
386,0.983451536643026,0.9773049645390071,0.8458628841607565
387,0.983451536643026,0.9773049645390071,0.8458628841607565
388,0.983451536643026,0.9773049645390071,0.8468085106382979
389,0.983451536643026,0.9773049645390071,0.8468085106382979
390,0.983451536643026,0.9773049645390071,0.8468085106382979
391,0.983451536643026,0.9773049645390071,0.8468085106382979
392,0.983451536643026,0.9773049645390071,0.8458628841607565
393,0.983451536643026,0.9773049645390071,0.8458628841607565
394,0.983451536643026,0.9773049645390071,0.849645390070922
395,0.983451536643026,0.9773049645390071,0.849645390070922
396,0.983451536643026,0.9773049645390071,0.849645390070922
397,0.983451536643026,0.9773049645390071,0.849645390070922
398,0.983451536643026,0.9773049645390071,0.849645390070922
399,0.983451536643026,0.9773049645390071,0.849645390070922
400,0.983451536643026,0.9881796690307328,0.851063829787234
401,0.983451536643026,0.9881796690307328,0.851063829787234
402,0.983451536643026,0.9881796690307328,0.8524822695035461
403,0.983451536643026,0.9881796690307328,0.8524822695035461
404,0.983451536643026,0.9881796690307328,0.8524822695035461
405,0.983451536643026,0.9881796690307328,0.8524822695035461
406,0.983451536643026,0.9881796690307328,0.8524822695035461
407,0.983451536643026,0.9881796690307328,0.8524822695035461
408,0.983451536643026,0.9881796690307328,0.8524822695035461
409,0.983451536643026,0.9881796690307328,0.8524822695035461
410,0.983451536643026,0.9881796690307328,0.8524822695035461
411,0.983451536643026,0.9881796690307328,0.8543735224586289
412,0.983451536643026,0.9881796690307328,0.8543735224586289
413,0.983451536643026,0.9881796690307328,0.8543735224586289
414,0.983451536643026,0.9881796690307328,0.8557919621749409
415,0.983451536643026,0.9881796690307328,0.8557919621749409
416,0.9957446808510638,0.9881796690307328,0.8557919621749409
417,0.9957446808510638,0.9881796690307328,0.8557919621749409
418,0.9957446808510638,0.9881796690307328,0.8557919621749409
419,0.9957446808510638,0.9881796690307328,0.8557919621749409
420,0.9957446808510638,0.9881796690307328,0.8557919621749409
421,0.9957446808510638,0.9881796690307328,0.8557919621749409
422,0.9957446808510638,0.9881796690307328,0.8557919621749409
423,0.9957446808510638,0.9881796690307328,0.8557919621749409
424,0.9957446808510638,0.9881796690307328,0.8557919621749409
425,0.9957446808510638,0.9881796690307328,0.8557919621749409
426,0.9957446808510638,0.9881796690307328,0.8557919621749409
427,0.9957446808510638,0.9881796690307328,0.8557919621749409
428,0.9957446808510638,0.9881796690307328,0.8562647754137116
429,0.9957446808510638,0.9881796690307328,0.8562647754137116
430,0.9957446808510638,0.9881796690307328,0.8591016548463357
431,0.9957446808510638,0.9881796690307328,0.8591016548463357
432,0.9957446808510638,0.9881796690307328,0.8591016548463357
433,0.9957446808510638,0.9881796690307328,0.8591016548463357
434,0.9957446808510638,0.9881796690307328,0.8591016548463357
435,0.9957446808510638,0.9881796690307328,0.8591016548463357
436,0.9957446808510638,0.9881796690307328,0.8591016548463357
437,0.9957446808510638,0.9881796690307328,0.8591016548463357
438,0.9957446808510638,0.9881796690307328,0.8591016548463357
439,0.9957446808510638,0.9881796690307328,0.8591016548463357
440,0.9957446808510638,0.9881796690307328,0.8591016548463357
441,0.9957446808510638,0.9881796690307328,0.8591016548463357
442,0.9957446808510638,0.9881796690307328,0.8591016548463357
443,0.9957446808510638,0.9881796690307328,0.8591016548463357
444,0.9957446808510638,0.9881796690307328,0.8591016548463357
445,0.9957446808510638,0.9881796690307328,0.8591016548463357
446,0.9957446808510638,0.9881796690307328,0.8591016548463357
447,0.9957446808510638,0.9881796690307328,0.8591016548463357
448,0.9957446808510638,0.9881796690307328,0.8591016548463357
449,0.9957446808510638,0.9881796690307328,0.8591016548463357
450,0.9957446808510638,0.9881796690307328,0.8591016548463357
451,0.9957446808510638,0.9881796690307328,0.8614657210401891
452,0.9957446808510638,0.9881796690307328,0.8614657210401891
453,0.9957446808510638,0.9881796690307328,0.8614657210401891
454,0.9957446808510638,0.9881796690307328,0.8614657210401891
455,0.9957446808510638,0.9881796690307328,0.8643026004728133
456,0.9957446808510638,0.9881796690307328,0.864775413711584
457,0.9957446808510638,0.9881796690307328,0.864775413711584
458,0.9957446808510638,0.9881796690307328,0.864775413711584
459,0.9957446808510638,0.9881796690307328,0.864775413711584
460,0.9957446808510638,0.9881796690307328,0.864775413711584
461,0.9957446808510638,0.9881796690307328,0.864775413711584
462,0.9957446808510638,0.9881796690307328,0.864775413711584
463,0.9957446808510638,0.9881796690307328,0.8685579196217494
464,0.9957446808510638,0.9881796690307328,0.8685579196217494
465,0.9957446808510638,0.9881796690307328,0.8685579196217494
466,0.9957446808510638,0.9881796690307328,0.8685579196217494
467,0.9957446808510638,0.9881796690307328,0.8685579196217494
468,0.9957446808510638,0.9881796690307328,0.8685579196217494
469,0.9957446808510638,0.9881796690307328,0.8676122931442081
470,0.9957446808510638,0.9881796690307328,0.8676122931442081
471,0.9957446808510638,0.9881796690307328,0.8685579196217494
472,0.9957446808510638,0.9881796690307328,0.8685579196217494
473,0.9957446808510638,0.9881796690307328,0.8709219858156029
474,0.9957446808510638,0.9881796690307328,0.8709219858156029
475,0.9957446808510638,0.9881796690307328,0.8709219858156029
476,0.9957446808510638,0.9881796690307328,0.8709219858156029
477,0.9957446808510638,0.9881796690307328,0.8709219858156029
478,0.9957446808510638,0.9881796690307328,0.8713947990543736
479,0.9957446808510638,0.9881796690307328,0.8713947990543736
480,0.9957446808510638,0.9881796690307328,0.8713947990543736
481,0.9957446808510638,0.9881796690307328,0.8713947990543736
482,0.9957446808510638,0.9881796690307328,0.8713947990543736
483,0.9957446808510638,0.9881796690307328,0.8713947990543736
484,0.9957446808510638,0.9881796690307328,0.8713947990543736
485,0.9957446808510638,0.9881796690307328,0.8713947990543736
486,0.9957446808510638,0.9881796690307328,0.8713947990543736
